Order,MRCA,Leaves,Family,Family MRCA,Subfamily,Subfamily MRCA,Genus,Genus MRCA,Family_Names,Family_Source
Shotelvirales,NC_005178_NC_042082_0.464721,NC_023700,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_024330,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_020203,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_009818,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_061436,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_061437,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_061434,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_018274,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_008717,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_011611,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_027298,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_020198,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_061433,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_026601,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_030908,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_061432,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_041851,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_005178,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_011613,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_024782,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_061439,Shotelviridae,NC_005178_NC_027298_0.805368,Rocinantevirinae,NC_005178_NC_042082_0.464721,Casadabanvirus,NC_005178_NC_027298_0.805368,Shotelviridae,Newly Defined
Katarvirales,NC_005178_NC_042082_0.464721,NC_042082,Katarviridae,NC_041877_NC_042082_0.59873,Rocinantevirinae,NC_005178_NC_042082_0.464721,Delepquintavirus,NC_041877_NC_042082_0.59873,Katarviridae,Newly Defined
Katarvirales,NC_005178_NC_042082_0.464721,NC_041877,Katarviridae,NC_041877_NC_042082_0.59873,Rocinantevirinae,NC_005178_NC_042082_0.464721,Delepquintavirus,NC_041877_NC_042082_0.59873,Katarviridae,Newly Defined
Shotelvirales,NC_005178_NC_042082_0.464721,NC_019713,Rocinanteviridae,,Rocinantevirinae,NC_005178_NC_042082_0.464721,Mardecavirus,NC_019713_NC_041910_0.810067,,
Shotelvirales,NC_005178_NC_042082_0.464721,NC_041910,Rocinanteviridae,,Rocinantevirinae,NC_005178_NC_042082_0.464721,Mardecavirus,NC_019713_NC_041910_0.810067,,
Xiphosvirales,NC_054988_NC_049805_0.450664,NC_049806,Xiphosviridae,NC_054988_NC_049805_0.450664,Blériotvirinae,NC_012663_NC_049805_0.774095,Teubervirus,NC_012663_NC_049805_0.774095,Xiphosviridae,Newly Defined
Xiphosvirales,NC_054988_NC_049805_0.450664,NC_049808,Xiphosviridae,NC_054988_NC_049805_0.450664,Blériotvirinae,NC_012663_NC_049805_0.774095,Teubervirus,NC_012663_NC_049805_0.774095,Xiphosviridae,Newly Defined
Xiphosvirales,NC_054988_NC_049805_0.450664,NC_012663,Xiphosviridae,NC_054988_NC_049805_0.450664,Blériotvirinae,NC_012663_NC_049805_0.774095,Teubervirus,NC_012663_NC_049805_0.774095,Xiphosviridae,Newly Defined
Xiphosvirales,NC_054988_NC_049805_0.450664,NC_049805,Xiphosviridae,NC_054988_NC_049805_0.450664,Blériotvirinae,NC_012663_NC_049805_0.774095,Teubervirus,NC_012663_NC_049805_0.774095,Xiphosviridae,Newly Defined
Xiphosvirales,NC_054988_NC_049805_0.450664,NC_049807,Xiphosviridae,NC_054988_NC_049805_0.450664,Blériotvirinae,NC_012663_NC_049805_0.774095,Teubervirus,NC_012663_NC_049805_0.774095,Xiphosviridae,Newly Defined
Vilmavirales,NC_070948_NC_041987_0.460326,NC_041987,Assegaiviridae,NC_026590_NC_041987_0.494886,Carpovirinae,NC_004681_NC_041987_0.806458,Kostyavirus,NC_004681_NC_041987_0.806458,Assegaiviridae,Newly Defined
Vilmavirales,NC_070948_NC_041987_0.460326,NC_041846,Assegaiviridae,NC_026590_NC_041987_0.494886,Carpovirinae,NC_004681_NC_041987_0.806458,Kostyavirus,NC_004681_NC_041987_0.806458,Assegaiviridae,Newly Defined
Vilmavirales,NC_070948_NC_041987_0.460326,NC_011056,Assegaiviridae,NC_026590_NC_041987_0.494886,Carpovirinae,NC_004681_NC_041987_0.806458,Kostyavirus,NC_004681_NC_041987_0.806458,Assegaiviridae,Newly Defined
Vilmavirales,NC_070948_NC_041987_0.460326,NC_028906,Assegaiviridae,NC_026590_NC_041987_0.494886,Carpovirinae,NC_004681_NC_041987_0.806458,Kostyavirus,NC_004681_NC_041987_0.806458,Assegaiviridae,Newly Defined
Vilmavirales,NC_070948_NC_041987_0.460326,NC_004681,Assegaiviridae,NC_026590_NC_041987_0.494886,Carpovirinae,NC_004681_NC_041987_0.806458,Kostyavirus,NC_004681_NC_041987_0.806458,Assegaiviridae,Newly Defined
Vilmavirales,NC_070948_NC_041987_0.460326,NC_008194,Assegaiviridae,NC_026590_NC_041987_0.494886,Carpovirinae,NC_004681_NC_041987_0.806458,Kostyavirus,NC_004681_NC_041987_0.806458,Assegaiviridae,Newly Defined
Vilmavirales,NC_070948_NC_041987_0.460326,NC_042027,Assegaiviridae,NC_026590_NC_041987_0.494886,Carpovirinae,NC_004681_NC_041987_0.806458,Kostyavirus,NC_004681_NC_041987_0.806458,Assegaiviridae,Newly Defined
Vilmavirales,NC_070948_NC_041987_0.460326,NC_011055,Assegaiviridae,NC_026590_NC_041987_0.494886,Carpovirinae,NC_004681_NC_041987_0.806458,Kostyavirus,NC_004681_NC_041987_0.806458,Assegaiviridae,Newly Defined
Vilmavirales,NC_070948_NC_041987_0.460326,NC_041850,Assegaiviridae,NC_026590_NC_041987_0.494886,Carpovirinae,NC_004681_NC_041987_0.806458,Kostyavirus,NC_004681_NC_041987_0.806458,Assegaiviridae,Newly Defined
Vilmavirales,NC_070948_NC_041987_0.460326,NC_004688,Assegaiviridae,NC_026590_NC_041987_0.494886,Prosperovirinae,NC_004688_NC_042316_0.725058,Omegavirus_1,NC_004688_NC_023690_0.781141,Assegaiviridae,Newly Defined
Vilmavirales,NC_070948_NC_041987_0.460326,NC_042322,Assegaiviridae,NC_026590_NC_041987_0.494886,Prosperovirinae,NC_004688_NC_042316_0.725058,Omegavirus_1,NC_004688_NC_023690_0.781141,Assegaiviridae,Newly Defined
Vilmavirales,NC_070948_NC_041987_0.460326,NC_023690,Assegaiviridae,NC_026590_NC_041987_0.494886,Prosperovirinae,NC_004688_NC_042316_0.725058,Omegavirus_1,NC_004688_NC_023690_0.781141,Assegaiviridae,Newly Defined
Vilmavirales,NC_070948_NC_041987_0.460326,NC_023738,Assegaiviridae,NC_026590_NC_041987_0.494886,Prosperovirinae,NC_004688_NC_042316_0.725058,Omegavirus_3,NC_023738,Assegaiviridae,Newly Defined
Vilmavirales,NC_070948_NC_041987_0.460326,NC_041844,Assegaiviridae,NC_026590_NC_041987_0.494886,Prosperovirinae,NC_004688_NC_042316_0.725058,Omegavirus_2,NC_041844_NC_042316_0.875247,Assegaiviridae,Newly Defined
Vilmavirales,NC_070948_NC_041987_0.460326,NC_042316,Assegaiviridae,NC_026590_NC_041987_0.494886,Prosperovirinae,NC_004688_NC_042316_0.725058,Omegavirus_2,NC_041844_NC_042316_0.875247,Assegaiviridae,Newly Defined
Vilmavirales,NC_070948_NC_041987_0.460326,NC_026590,Assegaiviridae,NC_026590_NC_041987_0.494886,Yliriavirinae,NC_026590,Gaiavirus,NC_026590,Assegaiviridae,Newly Defined
Uluvirales,NC_003291_NC_023595_0.463772,NC_031260,Uluviridae,NC_042022_NC_023595_0.7567,Proteusvirinae,NC_042022_NC_023595_0.7567,Efquatrovirus_2,NC_023551_NC_031260_0.782837,Uluviridae,Newly Defined
Uluvirales,NC_003291_NC_023595_0.463772,NC_042022,Uluviridae,NC_042022_NC_023595_0.7567,Proteusvirinae,NC_042022_NC_023595_0.7567,Efquatrovirus_1,NC_042022_NC_042126_0.788116,Uluviridae,Newly Defined
Uluvirales,NC_003291_NC_023595_0.463772,NC_042127,Uluviridae,NC_042022_NC_023595_0.7567,Proteusvirinae,NC_042022_NC_023595_0.7567,Efquatrovirus_1,NC_042022_NC_042126_0.788116,Uluviridae,Newly Defined
Uluvirales,NC_003291_NC_023595_0.463772,NC_025465,Uluviridae,NC_042022_NC_023595_0.7567,Proteusvirinae,NC_042022_NC_023595_0.7567,Efquatrovirus_1,NC_042022_NC_042126_0.788116,Uluviridae,Newly Defined
Uluvirales,NC_003291_NC_023595_0.463772,NC_031051,Uluviridae,NC_042022_NC_023595_0.7567,Proteusvirinae,NC_042022_NC_023595_0.7567,Efquatrovirus_2,NC_023551_NC_031260_0.782837,Uluviridae,Newly Defined
Uluvirales,NC_003291_NC_023595_0.463772,NC_042021,Uluviridae,NC_042022_NC_023595_0.7567,Proteusvirinae,NC_042022_NC_023595_0.7567,Efquatrovirus_1,NC_042022_NC_042126_0.788116,Uluviridae,Newly Defined
Uluvirales,NC_003291_NC_023595_0.463772,NC_042101,Uluviridae,NC_042022_NC_023595_0.7567,Proteusvirinae,NC_042022_NC_023595_0.7567,Efquatrovirus_1,NC_042022_NC_042126_0.788116,Uluviridae,Newly Defined
Uluvirales,NC_003291_NC_023595_0.463772,NC_042134,Uluviridae,NC_042022_NC_023595_0.7567,Proteusvirinae,NC_042022_NC_023595_0.7567,Efquatrovirus_1,NC_042022_NC_042126_0.788116,Uluviridae,Newly Defined
Uluvirales,NC_003291_NC_023595_0.463772,NC_028990,Uluviridae,NC_042022_NC_023595_0.7567,Proteusvirinae,NC_042022_NC_023595_0.7567,Efquatrovirus_1,NC_042022_NC_042126_0.788116,Uluviridae,Newly Defined
Uluvirales,NC_003291_NC_023595_0.463772,NC_042125,Uluviridae,NC_042022_NC_023595_0.7567,Proteusvirinae,NC_042022_NC_023595_0.7567,Efquatrovirus_1,NC_042022_NC_042126_0.788116,Uluviridae,Newly Defined
Uluvirales,NC_003291_NC_023595_0.463772,NC_042126,Uluviridae,NC_042022_NC_023595_0.7567,Proteusvirinae,NC_042022_NC_023595_0.7567,Efquatrovirus_1,NC_042022_NC_042126_0.788116,Uluviridae,Newly Defined
Uluvirales,NC_003291_NC_023595_0.463772,NC_023551,Uluviridae,NC_042022_NC_023595_0.7567,Proteusvirinae,NC_042022_NC_023595_0.7567,Efquatrovirus_2,NC_023551_NC_031260_0.782837,Uluviridae,Newly Defined
Uluvirales,NC_003291_NC_023595_0.463772,NC_023595,Uluviridae,NC_042022_NC_023595_0.7567,Proteusvirinae,NC_042022_NC_023595_0.7567,Efquatrovirus_3,NC_023595,Uluviridae,Newly Defined
Uluvirales,NC_003291_NC_023595_0.463772,NC_042023,Uluviridae,NC_042022_NC_023595_0.7567,Proteusvirinae,NC_042022_NC_023595_0.7567,Efquatrovirus_1,NC_042022_NC_042126_0.788116,Uluviridae,Newly Defined
Chakrivirales,NC_048843_NC_048831_0.460885,NC_048840,Chakriviridae,NC_048843_NC_048831_0.460885,Nereidvirinae,NC_048833_NC_048831_0.714323,Lillamyvirus,NC_048833_NC_048840_0.82971,Chakriviridae,Newly Defined
Chakrivirales,NC_048843_NC_048831_0.460885,NC_048839,Chakriviridae,NC_048843_NC_048831_0.460885,Nereidvirinae,NC_048833_NC_048831_0.714323,Lillamyvirus,NC_048833_NC_048840_0.82971,Chakriviridae,Newly Defined
Chakrivirales,NC_048843_NC_048831_0.460885,NC_048836,Chakriviridae,NC_048843_NC_048831_0.460885,Nereidvirinae,NC_048833_NC_048831_0.714323,Lillamyvirus,NC_048833_NC_048840_0.82971,Chakriviridae,Newly Defined
Chakrivirales,NC_048843_NC_048831_0.460885,NC_048835,Chakriviridae,NC_048843_NC_048831_0.460885,Nereidvirinae,NC_048833_NC_048831_0.714323,Lillamyvirus,NC_048833_NC_048840_0.82971,Chakriviridae,Newly Defined
Chakrivirales,NC_048843_NC_048831_0.460885,NC_048842,Chakriviridae,NC_048843_NC_048831_0.460885,Nereidvirinae,NC_048833_NC_048831_0.714323,Lillamyvirus,NC_048833_NC_048840_0.82971,Chakriviridae,Newly Defined
Chakrivirales,NC_048843_NC_048831_0.460885,NC_048833,Chakriviridae,NC_048843_NC_048831_0.460885,Nereidvirinae,NC_048833_NC_048831_0.714323,Lillamyvirus,NC_048833_NC_048840_0.82971,Chakriviridae,Newly Defined
Chakrivirales,NC_048843_NC_048831_0.460885,NC_048844,Chakriviridae,NC_048843_NC_048831_0.460885,Nereidvirinae,NC_048833_NC_048831_0.714323,Muminvirus_1,NC_048832_NC_048841_0.818562,Chakriviridae,Newly Defined
Chakrivirales,NC_048843_NC_048831_0.460885,NC_048841,Chakriviridae,NC_048843_NC_048831_0.460885,Nereidvirinae,NC_048833_NC_048831_0.714323,Muminvirus_1,NC_048832_NC_048841_0.818562,Chakriviridae,Newly Defined
Chakrivirales,NC_048843_NC_048831_0.460885,NC_048832,Chakriviridae,NC_048843_NC_048831_0.460885,Nereidvirinae,NC_048833_NC_048831_0.714323,Muminvirus_1,NC_048832_NC_048841_0.818562,Chakriviridae,Newly Defined
Chakrivirales,NC_048843_NC_048831_0.460885,NC_048837,Chakriviridae,NC_048843_NC_048831_0.460885,Nereidvirinae,NC_048833_NC_048831_0.714323,Muminvirus_1,NC_048832_NC_048841_0.818562,Chakriviridae,Newly Defined
Chakrivirales,NC_048843_NC_048831_0.460885,NC_048838,Chakriviridae,NC_048843_NC_048831_0.460885,Nereidvirinae,NC_048833_NC_048831_0.714323,Muminvirus_1,NC_048832_NC_048841_0.818562,Chakriviridae,Newly Defined
Chakrivirales,NC_048843_NC_048831_0.460885,NC_048831,Chakriviridae,NC_048843_NC_048831_0.460885,Nereidvirinae,NC_048833_NC_048831_0.714323,Muminvirus_2,NC_048831,Chakriviridae,Newly Defined
Chakrivirales,NC_048843_NC_048831_0.460885,NC_048843,Chakriviridae,NC_048843_NC_048831_0.460885,Sumajmajtavirinae,NC_048843,Tantvirus,NC_048843,Chakriviridae,Newly Defined
Hungamungavirales,NC_013698_NC_047851_0.461456,NC_042119,Hungamungaviridae,NC_042109_NC_047851_0.498545,Weywotvirinae,NC_042109_NC_048038_0.671837,Kojivirus,NC_042118_NC_042117_0.802225,Hunga Mungaviridae,Newly Defined
Hungamungavirales,NC_013698_NC_047851_0.461456,NC_042118,Hungamungaviridae,NC_042109_NC_047851_0.498545,Weywotvirinae,NC_042109_NC_048038_0.671837,Kojivirus,NC_042118_NC_042117_0.802225,Hunga Mungaviridae,Newly Defined
Hungamungavirales,NC_013698_NC_047851_0.461456,NC_048144,Hungamungaviridae,NC_042109_NC_047851_0.498545,Weywotvirinae,NC_042109_NC_048038_0.671837,Ilzatvirus,NC_049927_NC_048144_0.77247,Hunga Mungaviridae,Newly Defined
Hungamungavirales,NC_013698_NC_047851_0.461456,NC_049929,Hungamungaviridae,NC_042109_NC_047851_0.498545,Weywotvirinae,NC_042109_NC_048038_0.671837,Ilzatvirus,NC_049927_NC_048144_0.77247,Hunga Mungaviridae,Newly Defined
Hungamungavirales,NC_013698_NC_047851_0.461456,NC_042117,Hungamungaviridae,NC_042109_NC_047851_0.498545,Weywotvirinae,NC_042109_NC_048038_0.671837,Kojivirus,NC_042118_NC_042117_0.802225,Hunga Mungaviridae,Newly Defined
Hungamungavirales,NC_013698_NC_047851_0.461456,NC_049928,Hungamungaviridae,NC_042109_NC_047851_0.498545,Weywotvirinae,NC_042109_NC_048038_0.671837,Ilzatvirus,NC_049927_NC_048144_0.77247,Hunga Mungaviridae,Newly Defined
Hungamungavirales,NC_013698_NC_047851_0.461456,NC_049927,Hungamungaviridae,NC_042109_NC_047851_0.498545,Weywotvirinae,NC_042109_NC_048038_0.671837,Ilzatvirus,NC_049927_NC_048144_0.77247,Hunga Mungaviridae,Newly Defined
Hungamungavirales,NC_013698_NC_047851_0.461456,NC_042109,Hungamungaviridae,NC_042109_NC_047851_0.498545,Weywotvirinae,NC_042109_NC_048038_0.671837,Elerivirus,NC_042109,Hunga Mungaviridae,Newly Defined
Hungamungavirales,NC_013698_NC_047851_0.461456,NC_042111,Hungamungaviridae,NC_042109_NC_047851_0.498545,Weywotvirinae,NC_042109_NC_048038_0.671837,Ilzatvirus,NC_049927_NC_048144_0.77247,Hunga Mungaviridae,Newly Defined
Hungamungavirales,NC_013698_NC_047851_0.461456,NC_042110,Hungamungaviridae,NC_042109_NC_047851_0.498545,Weywotvirinae,NC_042109_NC_048038_0.671837,Ilzatvirus,NC_049927_NC_048144_0.77247,Hunga Mungaviridae,Newly Defined
Hungamungavirales,NC_013698_NC_047851_0.461456,NC_048038,Hungamungaviridae,NC_042109_NC_047851_0.498545,Weywotvirinae,NC_042109_NC_048038_0.671837,Neferthenavirus,NC_048038,Hunga Mungaviridae,Newly Defined
Hungamungavirales,NC_013698_NC_047851_0.461456,NC_047851,Hungamungaviridae,NC_042109_NC_047851_0.498545,Kua'kuavirinae,NC_047851,Luckybarnesvirus,NC_047851,Hunga Mungaviridae,Newly Defined
Sagarisvirales,NC_048022_NC_047792_0.476864,NC_047792,Sagarisviridae,NC_048022_NC_047792_0.476864,Siarnaqvirinae,NC_047794_NC_047792_0.693044,Austintatiousvirus,NC_048153_NC_047792_0.831931,Sagarisviridae,Newly Defined
Sagarisvirales,NC_048022_NC_047792_0.476864,NC_047793,Sagarisviridae,NC_048022_NC_047792_0.476864,Siarnaqvirinae,NC_047794_NC_047792_0.693044,Austintatiousvirus,NC_048153_NC_047792_0.831931,Sagarisviridae,Newly Defined
Sagarisvirales,NC_048022_NC_047792_0.476864,NC_048153,Sagarisviridae,NC_048022_NC_047792_0.476864,Siarnaqvirinae,NC_047794_NC_047792_0.693044,Austintatiousvirus,NC_048153_NC_047792_0.831931,Sagarisviridae,Newly Defined
Sagarisvirales,NC_048022_NC_047792_0.476864,NC_048072,Sagarisviridae,NC_048022_NC_047792_0.476864,Siarnaqvirinae,NC_047794_NC_047792_0.693044,Raleighvirus,NC_047794_NC_048072_0.782869,Sagarisviridae,Newly Defined
Sagarisvirales,NC_048022_NC_047792_0.476864,NC_047795,Sagarisviridae,NC_048022_NC_047792_0.476864,Siarnaqvirinae,NC_047794_NC_047792_0.693044,Raleighvirus,NC_047794_NC_048072_0.782869,Sagarisviridae,Newly Defined
Sagarisvirales,NC_048022_NC_047792_0.476864,NC_047794,Sagarisviridae,NC_048022_NC_047792_0.476864,Siarnaqvirinae,NC_047794_NC_047792_0.693044,Raleighvirus,NC_047794_NC_048072_0.782869,Sagarisviridae,Newly Defined
Sagarisvirales,NC_048022_NC_047792_0.476864,NC_028958,Sagarisviridae,NC_048022_NC_047792_0.476864,Guaranivirinae,NC_048022_NC_028958_0.51244,Leicestervirus,NC_015568_NC_028958_0.776104,Sagarisviridae,Newly Defined
Sagarisvirales,NC_048022_NC_047792_0.476864,NC_028905,Sagarisviridae,NC_048022_NC_047792_0.476864,Guaranivirinae,NC_048022_NC_028958_0.51244,Leicestervirus,NC_015568_NC_028958_0.776104,Sagarisviridae,Newly Defined
Sagarisvirales,NC_048022_NC_047792_0.476864,NC_015568,Sagarisviridae,NC_048022_NC_047792_0.476864,Guaranivirinae,NC_048022_NC_028958_0.51244,Leicestervirus,NC_015568_NC_028958_0.776104,Sagarisviridae,Newly Defined
Sagarisvirales,NC_048022_NC_047792_0.476864,NC_048022,Sagarisviridae,NC_048022_NC_047792_0.476864,Guaranivirinae,NC_048022_NC_028958_0.51244,Lentavirus,NC_048022,Sagarisviridae,Newly Defined
Jittevirales,NC_041879_NC_009804_0.47906,NC_048735,Jitteviridae,NC_028930_NC_009804_0.457915,Yvagavirinae,NC_041879_NC_009804_0.47906,Elmenteitavirus,NC_041879_NC_048735_0.509466,Jitteviridae,Newly Defined
Jittevirales,NC_041879_NC_009804_0.47906,NC_009804,Jitteviridae,NC_028930_NC_009804_0.457915,Yvagavirinae,NC_041879_NC_009804_0.47906,Oshimavirus,NC_009803_NC_009804_0.897419,Jitteviridae,Newly Defined
Jittevirales,NC_041879_NC_009804_0.47906,NC_041879,Jitteviridae,NC_028930_NC_009804_0.457915,Yvagavirinae,NC_041879_NC_009804_0.47906,Elmenteitavirus,NC_041879_NC_048735_0.509466,Jitteviridae,Newly Defined
Jittevirales,NC_041879_NC_009804_0.47906,NC_009803,Jitteviridae,NC_028930_NC_009804_0.457915,Yvagavirinae,NC_041879_NC_009804_0.47906,Oshimavirus,NC_009803_NC_009804_0.897419,Jitteviridae,Newly Defined
Jittevirales,NC_028930_NC_055029_0.705475,NC_055031,Jitteviridae,NC_028930_NC_009804_0.457915,Anankevirinae,NC_028930_NC_055029_0.705475,Halcyonevirus_1,NC_055028_NC_055029_0.809305,Jitteviridae,Newly Defined
Jittevirales,NC_028930_NC_055029_0.705475,NC_055030,Jitteviridae,NC_028930_NC_009804_0.457915,Anankevirinae,NC_028930_NC_055029_0.705475,Halcyonevirus_1,NC_055028_NC_055029_0.809305,Jitteviridae,Newly Defined
Jittevirales,NC_028930_NC_055029_0.705475,NC_028930,Jitteviridae,NC_028930_NC_009804_0.457915,Anankevirinae,NC_028930_NC_055029_0.705475,Halcyonevirus_2,NC_028930,Jitteviridae,Newly Defined
Jittevirales,NC_028930_NC_055029_0.705475,NC_055029,Jitteviridae,NC_028930_NC_009804_0.457915,Anankevirinae,NC_028930_NC_055029_0.705475,Halcyonevirus_1,NC_055028_NC_055029_0.809305,Jitteviridae,Newly Defined
