METADATA
SEPARATOR COMMA
FIELD_LABELS,RED_scores
NC_025822|NC_047737,0.911567
NC_025822,1.000000
NC_047737,1.000000
NC_047803,1.000000
NC_047746,1.000000
NC_027330|NC_047802,0.847073
NC_027330,1.000000
NC_047802,1.000000
NC_005045|NC_048029,0.558632
NC_005045|NC_021337,0.577862
NC_005045|NC_048167,0.583610
NC_005045|NC_041912,0.594072
NC_005045|NC_041885,0.605566
NC_005045|NC_047933,0.667936
NC_005045|NC_047967,0.786376
NC_005045|NC_028836,0.828563
NC_005045|NC_026602,0.833879
NC_005045|NC_047852,0.885138
NC_005045|NC_011107,0.919164
NC_005045,1.000000
NC_011105|NC_011107,0.939346
NC_011105,1.000000
NC_011107,1.000000
NC_047852,1.000000
NC_010326|NC_026602,0.850766
NC_010326|NC_022746,0.925948
NC_010326,1.000000
NC_022746,1.000000
NC_012418|NC_026602,0.860733
NC_012418,1.000000
NC_022091|NC_026602,0.885244
NC_022091|NC_047953,0.894279
NC_022091|NC_047952,0.903301
NC_022091|NC_048168,0.911578
NC_022091,1.000000
NC_027375|NC_048168,0.940995
NC_027375,1.000000
NC_048168,1.000000
NC_047952,1.000000
NC_047953,1.000000
NC_026602,1.000000
NC_028836,1.000000
NC_009935|NC_047967,0.863369
NC_009935,1.000000
NC_047967,1.000000
NC_009936|NC_047933,0.668337
NC_009936|NC_047800,0.689860
NC_009936|NC_013638,0.723473
NC_009936,1.000000
NC_013638,1.000000
NC_047800,1.000000
NC_047933,1.000000
NC_022917|NC_041885,0.636098
NC_022917,1.000000
NC_041885,1.000000
NC_047845|NC_041912,0.624428
NC_047845|NC_025457,0.663218
NC_047845|NC_047768,0.731562
NC_047845|NC_047846,0.886892
NC_047845,1.000000
NC_047846,1.000000
NC_047768,1.000000
NC_023570|NC_025457,0.743568
NC_023570,1.000000
NC_025457,1.000000
NC_011201|NC_041912,0.650626
NC_011201|NC_047816,0.676549
NC_011201|NC_047840,0.693068
NC_011201|NC_047930,0.812725
NC_011201,1.000000
NC_047930,1.000000
NC_022987|NC_047840,0.807844
NC_022987,1.000000
NC_030928|NC_047840,0.827932
NC_030928|NC_030937,0.871590
NC_030928,1.000000
NC_030937,1.000000
NC_047762|NC_047840,0.847942
NC_047762,1.000000
NC_047840,1.000000
NC_054891|NC_047816,0.696889
NC_054891|NC_047804,0.772400
NC_054891,1.000000
NC_047804,1.000000
NC_022916|NC_047816,0.703578
NC_022916|NC_029007,0.754620
NC_022916,1.000000
NC_028988|NC_029007,0.793438
NC_028988,1.000000
NC_029007,1.000000
NC_047743|NC_047816,0.779758
NC_047743,1.000000
NC_047816,1.000000
NC_048055|NC_041912,0.704364
NC_048055,1.000000
NC_041912,1.000000
NC_047759|NC_048167,0.631144
NC_047759|NC_048116,0.662142
NC_047759|NC_025418,0.670395
NC_047759|NC_030923,0.707522
NC_047759|NC_027980,0.726039
NC_047759|NC_031068,0.749288
NC_047759|NC_048174,0.765632
NC_047759,1.000000
NC_048174,1.000000
NC_047758|NC_031068,0.797451
NC_047758|NC_048103,0.864506
NC_047758,1.000000
NC_048103,1.000000
NC_031068,1.000000
NC_027342|NC_027980,0.759446
NC_027342|NC_027363,0.881412
NC_027342,1.000000
NC_027363,1.000000
NC_027980,1.000000
NC_030923,1.000000
NC_013649|NC_025418,0.758656
NC_013649|NC_048172,0.781928
NC_013649|NC_047783,0.798348
NC_013649|NC_047944,0.813168
NC_013649|NC_047857,0.816189
NC_013649|NC_031246,0.830380
NC_013649,1.000000
NC_028670|NC_031246,0.858511
NC_028670,1.000000
NC_031246,1.000000
NC_028870|NC_047857,0.835336
NC_028870|NC_047849,0.853817
NC_028870,1.000000
NC_047849,1.000000
NC_047779|NC_047857,0.879491
NC_047779,1.000000
NC_047857,1.000000
NC_031025|NC_047944,0.829946
NC_031025|NC_047787,0.859660
NC_031025|NC_047811,0.878815
NC_031025,1.000000
NC_047811,1.000000
NC_047787,1.000000
NC_047944,1.000000
NC_047783,1.000000
NC_048172,1.000000
NC_023567|NC_025418,0.773969
NC_023567|NC_047929,0.804116
NC_023567|NC_047748,0.822870
NC_023567,1.000000
NC_028664|NC_047748,0.835718
NC_028664|NC_028816,0.846400
NC_028664,1.000000
NC_028816,1.000000
NC_047748,1.000000
NC_047929,1.000000
NC_025418,1.000000
NC_029081|NC_048116,0.795750
NC_029081|NC_041854,0.811317
NC_029081,1.000000
NC_041854,1.000000
NC_031096|NC_048116,0.832080
NC_031096|NC_048119,0.856227
NC_031096|NC_048120,0.878817
NC_031096,1.000000
NC_048120,1.000000
NC_048119,1.000000
NC_042131|NC_048116,0.845690
NC_042131|NC_048117,0.865132
NC_042131,1.000000
NC_048117,1.000000
NC_048056|NC_048116,0.865256
NC_048056|NC_048058,0.891113
NC_048056,1.000000
NC_048058,1.000000
NC_048061|NC_048116,0.881095
NC_048061|NC_048118,0.939587
NC_048061,1.000000
NC_048118,1.000000
NC_048116,1.000000
NC_012662|NC_048167,0.808875
NC_012662,1.000000
NC_048035|NC_048167,0.868653
NC_048035|NC_048036,0.940040
NC_048035,1.000000
NC_048036,1.000000
NC_048167,1.000000
NC_047860|NC_021337,0.601074
NC_047860|NC_025445,0.621889
NC_047860|NC_048133,0.633541
NC_047860|NC_048123,0.662622
NC_047860|NC_048148,0.680165
NC_047860|NC_047890,0.695272
NC_047860|NC_029092,0.715222
NC_047860,1.000000
NC_016764|NC_029092,0.748295
NC_016764|NC_031014,0.906557
NC_016764,1.000000
NC_031014,1.000000
NC_029092,1.000000
NC_019520|NC_047890,0.906834
NC_019520,1.000000
NC_047890,1.000000
NC_019454|NC_048148,0.707898
NC_019454|NC_042104,0.756996
NC_019454,1.000000
NC_042104,1.000000
NC_048148,1.000000
NC_048123,1.000000
NC_019528|NC_048133,0.728381
NC_019528|NC_047866,0.778301
NC_019528|NC_047966,0.847882
NC_019528,1.000000
NC_047966,1.000000
NC_047865|NC_047866,0.904928
NC_047865,1.000000
NC_047866,1.000000
NC_019911|NC_048133,0.736051
NC_019911|NC_070758,0.745413
NC_019911|NC_029070,0.761796
NC_019911|NC_048111,0.802721
NC_019911|NC_047805,0.922879
NC_019911,1.000000
NC_047805,1.000000
NC_047778|NC_048111,0.875617
NC_047778,1.000000
NC_048111,1.000000
NC_020078|NC_029070,0.860612
NC_020078,1.000000
NC_029070,1.000000
NC_047941|NC_070758,0.800505
NC_047941|NC_047951,0.825003
NC_047941,1.000000
NC_028850|NC_047951,0.908245
NC_028850,1.000000
NC_047951,1.000000
NC_070758,1.000000
NC_048133,1.000000
NC_015585|NC_025445,0.800516
NC_015585,1.000000
NC_048177|NC_025445,0.828616
NC_048177,1.000000
NC_025445,1.000000
NC_021316|NC_021337,0.718183
NC_021316|NC_042005,0.792335
NC_021316|NC_048076,0.808331
NC_021316|NC_048081,0.820640
NC_021316|NC_042124,0.834930
NC_021316|NC_041967,0.849672
NC_021316|NC_047883,0.882937
NC_021316|NC_047896,0.891647
NC_021316,1.000000
NC_028675|NC_047896,0.924100
NC_028675,1.000000
NC_047896,1.000000
NC_047883,1.000000
NC_028679|NC_041967,0.870263
NC_028679|NC_031086,0.891338
NC_028679|NC_041905,0.910607
NC_028679|NC_028684,0.931633
NC_028679,1.000000
NC_028684,1.000000
NC_041905,1.000000
NC_031086,1.000000
NC_041967,1.000000
NC_042004|NC_042124,0.880786
NC_042004,1.000000
NC_042124,1.000000
NC_028987|NC_048081,0.843384
NC_028987|NC_048142,0.849637
NC_028987|NC_041914,0.877592
NC_028987|NC_042007,0.905453
NC_028987,1.000000
NC_042007,1.000000
NC_041914,1.000000
NC_048142,1.000000
NC_041915|NC_048081,0.861801
NC_041915|NC_042006,0.918060
NC_041915,1.000000
NC_042006,1.000000
NC_048081,1.000000
NC_028848|NC_048076,0.833550
NC_028848,1.000000
NC_048076,1.000000
NC_042003|NC_042005,0.849351
NC_042003,1.000000
NC_042005,1.000000
NC_021337,1.000000
NC_047868|NC_048029,0.600126
NC_047868|NC_047870,0.797962
NC_047868,1.000000
NC_047869|NC_047870,0.919381
NC_047869,1.000000
NC_047870,1.000000
NC_048029,1.000000
NC_002519|NC_015158,0.497747
NC_002519|NC_048671,0.689729
NC_002519,1.000000
NC_018280|NC_048671,0.726924
NC_018280|NC_048672,0.809211
NC_018280,1.000000
NC_048672,1.000000
NC_048671,1.000000
NC_003907|NC_015158,0.542173
NC_003907,1.000000
NC_015158,1.000000
NC_004466|NC_070978,0.503018
NC_004466|NC_048630,0.541272
NC_004466|NC_042103,0.727043
NC_004466|NC_042343,0.817455
NC_004466|NC_028933,0.859712
NC_004466,1.000000
NC_028933,1.000000
NC_010325|NC_042343,0.869085
NC_010325|NC_026599,0.883052
NC_010325,1.000000
NC_023583|NC_026599,0.921243
NC_023583,1.000000
NC_026599,1.000000
NC_022971|NC_042343,0.906787
NC_022971,1.000000
NC_042343,1.000000
NC_017971|NC_042103,0.749252
NC_017971,1.000000
NC_018850|NC_042103,0.779801
NC_018850|NC_042107,0.809669
NC_018850,1.000000
NC_042107,1.000000
NC_042103,1.000000
NC_007808|NC_048630,0.580341
NC_007808,1.000000
NC_027988|NC_048630,0.635555
NC_027988|NC_019540,0.693426
NC_027988,1.000000
NC_019540,1.000000
NC_021300|NC_048630,0.848712
NC_021300,1.000000
NC_048630,1.000000
NC_010324|NC_070978,0.520217
NC_010324|NC_048664,0.550659
NC_010324|NC_070981,0.725473
NC_010324|NC_070979,0.774023
NC_010324|NC_018835,0.796180
NC_010324|NC_070985,0.827911
NC_010324|NC_070988,0.835256
NC_010324|NC_070989,0.854258
NC_010324|NC_027395,0.882426
NC_010324,1.000000
NC_027395,1.000000
NC_070990|NC_070989,0.861528
NC_070990|NC_070984,0.883146
NC_070990,1.000000
NC_070984,1.000000
NC_070989,1.000000
NC_070991|NC_070988,0.846736
NC_070991,1.000000
NC_070988,1.000000
NC_070993|NC_070985,0.835835
NC_070993|NC_070987,0.838460
NC_070993,1.000000
NC_070992|NC_070987,0.856789
NC_070992,1.000000
NC_070987,1.000000
NC_028903|NC_070985,0.856524
NC_028903|NC_070986,0.875174
NC_028903,1.000000
NC_070986,1.000000
NC_070985,1.000000
NC_018835,1.000000
NC_023593|NC_070979,0.865509
NC_023593,1.000000
NC_070979,1.000000
NC_018859|NC_070981,0.823419
NC_018859,1.000000
NC_070983|NC_070981,0.834003
NC_070983|NC_070980,0.863736
NC_070983|NC_070982,0.906550
NC_070983,1.000000
NC_070982,1.000000
NC_070980,1.000000
NC_070981,1.000000
NC_048773|NC_048664,0.584825
NC_048773|NC_048776,0.825256
NC_048773,1.000000
NC_048774|NC_048776,0.887938
NC_048774|NC_048775,0.903813
NC_048774,1.000000
NC_048775,1.000000
NC_048776,1.000000
NC_015938|NC_048664,0.661152
NC_015938|NC_070977,0.705354
NC_015938|NC_070974,0.865846
NC_015938,1.000000
NC_070974,1.000000
NC_019402|NC_070977,0.783852
NC_019402|NC_070973,0.915477
NC_019402,1.000000
NC_070973,1.000000
NC_070977,1.000000
NC_070976|NC_048664,0.824776
NC_070976|NC_070975,0.873711
NC_070976,1.000000
NC_048861|NC_070975,0.896942
NC_048861,1.000000
NC_070975,1.000000
NC_048664,1.000000
NC_070978,1.000000
NC_070933|NC_022751,0.441630
NC_070933|NC_041964,0.453448
NC_070933|NC_048193,0.474747
NC_070933|NC_019447,0.503784
NC_070933|NC_070953,0.597714
NC_070933,1.000000
NC_005879|NC_070953,0.661380
NC_005879|NC_027118,0.810665
NC_005879,1.000000
NC_005891|NC_027118,0.837043
NC_005891,1.000000
NC_027118,1.000000
NC_070953,1.000000
NC_019446|NC_019447,0.863329
NC_019446,1.000000
NC_019447,1.000000
NC_048193,1.000000
NC_005357|NC_041964,0.477202
NC_005357|NC_048733,0.509520
NC_005357|NC_005887,0.607254
NC_005357,1.000000
NC_005887,1.000000
NC_048778|NC_048733,0.627619
NC_048778|NC_048777,0.749084
NC_048778|NC_048877,0.764259
NC_048778|NC_048761,0.831059
NC_048778,1.000000
NC_048761,1.000000
NC_048877,1.000000
NC_048777,1.000000
NC_048860|NC_048733,0.727900
NC_048860|NC_048801,0.793911
NC_048860,1.000000
NC_048801,1.000000
NC_048733,1.000000
NC_019420|NC_041964,0.520173
NC_019420,1.000000
NC_024123|NC_041964,0.881795
NC_024123,1.000000
NC_041964,1.000000
NC_071016|NC_022751,0.454608
NC_071016|NC_054961,0.524902
NC_071016,1.000000
NC_022915|NC_054961,0.817204
NC_022915,1.000000
NC_054961,1.000000
NC_055711|NC_022751,0.478135
NC_055711|NC_042020,0.499752
NC_055711|NC_007807,0.870834
NC_055711,1.000000
NC_007807,1.000000
NC_041875|NC_042020,0.699953
NC_041875,1.000000
NC_042020,1.000000
NC_008367|NC_022751,0.527937
NC_008367,1.000000
NC_024358|NC_022751,0.605954
NC_024358,1.000000
NC_009551|NC_022751,0.772634
NC_009551,1.000000
NC_022751,1.000000
NC_070876|NC_070881,0.433408
NC_070876|NC_062747,0.448424
NC_070876|NC_070827,0.505443
NC_070876|NC_054966,0.534672
NC_070876|NC_070932,0.642424
NC_070876,1.000000
NC_070932,1.000000
NC_005262|NC_054966,0.551489
NC_005262|NC_070969,0.568278
NC_005262|NC_054963,0.594363
NC_005262|NC_018452,0.750939
NC_005262,1.000000
NC_012743|NC_018452,0.790893
NC_012743|NC_019917,0.812627
NC_012743,1.000000
NC_019917,1.000000
NC_018452,1.000000
NC_054957|NC_054963,0.754815
NC_054957|NC_054959,0.788334
NC_054957|NC_054960,0.808989
NC_054957,1.000000
NC_054958|NC_054960,0.852947
NC_054958,1.000000
NC_054956|NC_054960,0.867625
NC_054956,1.000000
NC_054960,1.000000
NC_054959,1.000000
NC_054964|NC_054963,0.817056
NC_054964,1.000000
NC_054962|NC_054963,0.854637
NC_054962,1.000000
NC_054963,1.000000
NC_070969,1.000000
NC_048758|NC_054966,0.653315
NC_048758|NC_070921,0.676549
NC_048758,1.000000
NC_016767|NC_070921,0.844318
NC_016767,1.000000
NC_070921,1.000000
NC_054965|NC_054966,0.786278
NC_054965,1.000000
NC_054966,1.000000
NC_070827,1.000000
NC_006552|NC_062747,0.481915
NC_006552|NC_042342,0.699450
NC_006552,1.000000
NC_042342,1.000000
NC_062747,1.000000
NC_003085|NC_070881,0.457575
NC_003085,1.000000
NC_004775|NC_070881,0.527605
NC_004775|NC_047958,0.565254
NC_004775|NC_007804,0.712412
NC_004775|NC_016761,0.878668
NC_004775,1.000000
NC_016761,1.000000
NC_007804,1.000000
NC_047958,1.000000
NC_070881,1.000000
NC_019512|NC_019931,0.677418
NC_019512,1.000000
NC_019928|NC_019931,0.771709
NC_019928,1.000000
NC_019931,1.000000
NC_062769|NC_021803,0.415543
NC_062769|NC_021798,0.444234
NC_062769|NC_055878,0.465994
NC_062769|NC_062779,0.609122
NC_062769|NC_055887,0.622915
NC_062769|NC_062774,0.762424
NC_062769|NC_055870,0.834611
NC_062769,1.000000
NC_055828|NC_055870,0.869178
NC_055828,1.000000
NC_055870,1.000000
NC_062774,1.000000
NC_055760|NC_055887,0.644289
NC_055760|NC_062776,0.667572
NC_055760|NC_062771,0.681957
NC_055760,1.000000
NC_055874|NC_062771,0.718621
NC_055874|NC_062764,0.827830
NC_055874,1.000000
NC_062764,1.000000
NC_067194|NC_062771,0.812586
NC_067194,1.000000
NC_062771,1.000000
NC_055879|NC_062776,0.696143
NC_055879|NC_062778,0.716509
NC_055879|NC_062766,0.787099
NC_055879|NC_055876,0.816319
NC_055879,1.000000
NC_055876,1.000000
NC_062766,1.000000
NC_062770|NC_062778,0.740036
NC_062770,1.000000
NC_062778,1.000000
NC_062776,1.000000
NC_055877|NC_055887,0.680234
NC_055877,1.000000
NC_055756|NC_055887,0.716989
NC_055756,1.000000
NC_055887,1.000000
NC_062780|NC_062779,0.688999
NC_062780|NC_055886,0.704472
NC_062780,1.000000
NC_055886,1.000000
NC_062777|NC_062779,0.766690
NC_062777,1.000000
NC_062779,1.000000
NC_055706|NC_055878,0.484604
NC_055706|NC_041872,0.490161
NC_055706|NC_055902,0.509341
NC_055706,1.000000
NC_055875|NC_055902,0.608096
NC_055875|NC_055872,0.615491
NC_055875|NC_067217,0.644342
NC_055875|NC_055868,0.720868
NC_055875|NC_062765,0.751796
NC_055875|NC_062772,0.776565
NC_055875,1.000000
NC_062772,1.000000
NC_062765,1.000000
NC_055869|NC_055868,0.741510
NC_055869|NC_062767,0.821773
NC_055869|NC_055873,0.836179
NC_055869,1.000000
NC_055873,1.000000
NC_062767,1.000000
NC_055868,1.000000
NC_067211|NC_067217,0.656649
NC_067211|NC_055896,0.696763
NC_067211|NC_067212,0.718921
NC_067211|NC_055893,0.733325
NC_067211,1.000000
NC_055893,1.000000
NC_055889|NC_067212,0.755040
NC_055889|NC_067213,0.811142
NC_055889,1.000000
NC_067213,1.000000
NC_055898|NC_067212,0.852072
NC_055898,1.000000
NC_067212,1.000000
NC_055888|NC_055896,0.763968
NC_055888,1.000000
NC_055890|NC_055896,0.773327
NC_055890,1.000000
NC_055891|NC_055896,0.843153
NC_055891|NC_067216,0.859237
NC_055891,1.000000
NC_055892|NC_067216,0.889561
NC_055892,1.000000
NC_067214|NC_067216,0.916099
NC_067214,1.000000
NC_067216,1.000000
NC_055896,1.000000
NC_067218|NC_067217,0.678910
NC_067218|NC_055897,0.763888
NC_067218,1.000000
NC_055900|NC_055897,0.856953
NC_055900,1.000000
NC_055897,1.000000
NC_067210|NC_067217,0.788679
NC_067210|NC_055894,0.844409
NC_067210,1.000000
NC_055894,1.000000
NC_067217,1.000000
NC_055872,1.000000
NC_055899|NC_055902,0.670804
NC_055899|NC_067209,0.700955
NC_055899|NC_055895,0.817158
NC_055899|NC_067215,0.873940
NC_055899,1.000000
NC_067215,1.000000
NC_055895,1.000000
NC_055903|NC_067209,0.713904
NC_055903|NC_055901,0.779940
NC_055903|NC_055904,0.898541
NC_055903,1.000000
NC_055904,1.000000
NC_055901,1.000000
NC_067209,1.000000
NC_055902,1.000000
NC_031914|NC_041872,0.823975
NC_031914,1.000000
NC_041872,1.000000
NC_021806|NC_055878,0.553413
NC_021806,1.000000
NC_055832|NC_055878,0.588077
NC_055832|NC_055882,0.613469
NC_055832|NC_055880,0.675450
NC_055832|NC_055885,0.683271
NC_055832|NC_062775,0.706437
NC_055832|NC_055871,0.726484
NC_055832|NC_062768,0.741714
NC_055832,1.000000
NC_055884|NC_062768,0.865451
NC_055884,1.000000
NC_062768,1.000000
NC_049977|NC_055871,0.794913
NC_049977,1.000000
NC_055881|NC_055871,0.817891
NC_055881,1.000000
NC_055871,1.000000
NC_062775,1.000000
NC_055883|NC_055885,0.754970
NC_055883|NC_062773,0.776731
NC_055883,1.000000
NC_062773,1.000000
NC_055885,1.000000
NC_055880,1.000000
NC_049978|NC_055882,0.668163
NC_049978,1.000000
NC_055882,1.000000
NC_055878,1.000000
NC_021788|NC_021798,0.879871
NC_021788,1.000000
NC_021798,1.000000
NC_062744|NC_021803,0.442727
NC_062744|NC_062743,0.470551
NC_062744|NC_021796,0.847322
NC_062744,1.000000
NC_021796,1.000000
NC_055852|NC_062743,0.784320
NC_055852,1.000000
NC_055853|NC_062743,0.901354
NC_055853|NC_062741,0.909510
NC_055853|NC_055854,0.923793
NC_055853,1.000000
NC_055854,1.000000
NC_062741,1.000000
NC_055855|NC_062743,0.906578
NC_055855,1.000000
NC_062743,1.000000
NC_021789|NC_021803,0.694051
NC_021789,1.000000
NC_021792|NC_021803,0.815996
NC_021792|NC_021794,0.823403
NC_021792,1.000000
NC_021794,1.000000
NC_021803,1.000000
NC_048843|NC_062745,0.444886
NC_048843|NC_048831,0.460885
NC_048843,1.000000
NC_048833|NC_048831,0.714323
NC_048833|NC_048841,0.757842
NC_048833|NC_048840,0.829710
NC_048833|NC_048842,0.854789
NC_048833,1.000000
NC_048842,1.000000
NC_048835|NC_048840,0.847906
NC_048835|NC_048836,0.906968
NC_048835,1.000000
NC_048836,1.000000
NC_048839|NC_048840,0.943364
NC_048839,1.000000
NC_048840,1.000000
NC_048832|NC_048841,0.818562
NC_048832|NC_048844,0.836597
NC_048832,1.000000
NC_048837|NC_048844,0.886153
NC_048837|NC_048838,0.923806
NC_048837,1.000000
NC_048838,1.000000
NC_048844,1.000000
NC_048841,1.000000
NC_048831,1.000000
NC_062753|NC_062745,0.463151
NC_062753|NC_028924,0.489378
NC_062753|NC_062748,0.510072
NC_062753|NC_021802,0.592270
NC_062753,1.000000
NC_021799|NC_021802,0.648555
NC_021799,1.000000
NC_021802,1.000000
NC_062748,1.000000
NC_028763|NC_028924,0.837732
NC_028763,1.000000
NC_028924,1.000000
NC_062746|NC_062745,0.789347
NC_062746,1.000000
NC_062745,1.000000
NC_001416|NC_048830,0.397600
NC_001416|NC_042082,0.411180
NC_001416|NC_029071,0.423961
NC_001416|NC_048687,0.431685
NC_001416|NC_070949,0.435377
NC_001416|NC_019933,0.461335
NC_001416|NC_042049,0.497717
NC_001416|NC_001901,0.566756
NC_001416|NC_049948,0.609016
NC_001416|NC_049950,0.650432
NC_001416|NC_049952,0.678746
NC_001416|NC_019711,0.739387
NC_001416|NC_042057,0.835802
NC_001416|NC_019723,0.859940
NC_001416|NC_049951,0.871071
NC_001416,1.000000
NC_049951,1.000000
NC_019723,1.000000
NC_042057,1.000000
NC_019711,1.000000
NC_049952,1.000000
NC_049950,1.000000
NC_049946|NC_049948,0.695137
NC_049946,1.000000
NC_049953|NC_049948,0.743839
NC_049953|NC_049955,0.806208
NC_049953,1.000000
NC_049947|NC_049955,0.839757
NC_049947|NC_049949,0.880872
NC_049947,1.000000
NC_049949,1.000000
NC_049954|NC_049955,0.897870
NC_049954,1.000000
NC_049955,1.000000
NC_049948,1.000000
NC_001901,1.000000
NC_042049,1.000000
NC_002166|NC_019933,0.473243
NC_002166|NC_016765,0.511890
NC_002166|NC_019720,0.570020
NC_002166,1.000000
NC_002167|NC_019720,0.619632
NC_002167|NC_019710,0.686265
NC_002167|NC_049926,0.732737
NC_002167,1.000000
NC_016160|NC_049926,0.750260
NC_016160|NC_019709,0.774872
NC_016160,1.000000
NC_019709,1.000000
NC_019714|NC_049926,0.763566
NC_019714|NC_019768,0.820278
NC_019714|NC_019767,0.828939
NC_019714,1.000000
NC_019719|NC_019767,0.855109
NC_019719,1.000000
NC_019767,1.000000
NC_019715|NC_019768,0.892868
NC_019715,1.000000
